"subject" "activity" "variable" "value"
"20" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.146794177311111
"24" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.484673524
"1" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.126349194938775
"3" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.546740387959184
"5" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.409134149148936
"6" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.18922957
"7" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.29262613606383
"8" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" 0.0243131207736842
"11" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.495911719565217
"14" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" 0.0569902222622222
"15" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.37320816
"16" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.528329304680851
"17" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.459281989565217
"19" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" 0.0483147743589744
"21" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.353733478222222
"22" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.550303216666667
"23" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" 0.213825552277778
"25" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.523377914655172
"26" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.4734080504
"27" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.481813367954545
"28" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.259368686847826
"29" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.390460137708333
"30" "WALKING_DOWNSTAIRS" "tBodyGyroStdY" -0.285392416354839
"2" "SITTING" "tBodyGyroStdY" -0.978919526956522
"4" "SITTING" "tBodyGyroStdY" -0.9584681204
"9" "SITTING" "tBodyGyroStdY" -0.9191882264
"10" "SITTING" "tBodyGyroStdY" -0.984373304814815
"12" "SITTING" "tBodyGyroStdY" -0.960497127647059
"13" "SITTING" "tBodyGyroStdY" -0.979668456122449
"18" "SITTING" "tBodyGyroStdY" -0.986753343859649
"20" "SITTING" "tBodyGyroStdY" -0.960104508636364
"24" "SITTING" "tBodyGyroStdY" -0.977954005147059
"1" "SITTING" "tBodyGyroStdY" -0.966473895319149
"3" "SITTING" "tBodyGyroStdY" -0.944854571346154
"5" "SITTING" "tBodyGyroStdY" -0.950064068181818
"6" "SITTING" "tBodyGyroStdY" -0.944130044727273
"7" "SITTING" "tBodyGyroStdY" -0.944124336458333
"8" "SITTING" "tBodyGyroStdY" -0.97150069673913
"11" "SITTING" "tBodyGyroStdY" -0.982249040188679
"14" "SITTING" "tBodyGyroStdY" -0.962048191666667
"15" "SITTING" "tBodyGyroStdY" -0.975321519491525
"16" "SITTING" "tBodyGyroStdY" -0.958336595507246
"17" "SITTING" "tBodyGyroStdY" -0.98612868078125
"19" "SITTING" "tBodyGyroStdY" -0.959758309589041
"21" "SITTING" "tBodyGyroStdY" -0.976380487294118
"22" "SITTING" "tBodyGyroStdY" -0.950173478548387
"23" "SITTING" "tBodyGyroStdY" -0.948109526029412
"25" "SITTING" "tBodyGyroStdY" -0.981193501846154
"26" "SITTING" "tBodyGyroStdY" -0.973444813846154
"27" "SITTING" "tBodyGyroStdY" -0.982067465142857
"28" "SITTING" "tBodyGyroStdY" -0.956316505972222
"29" "SITTING" "tBodyGyroStdY" -0.988334019666667
"30" "SITTING" "tBodyGyroStdY" -0.976477561935484
"2" "STANDING" "tBodyGyroStdY" -0.971441996481481
"4" "STANDING" "tBodyGyroStdY" -0.949227146964286
"9" "STANDING" "tBodyGyroStdY" -0.946046640444444
"10" "STANDING" "tBodyGyroStdY" -0.958861164090909
"12" "STANDING" "tBodyGyroStdY" -0.941469207540984
"13" "STANDING" "tBodyGyroStdY" -0.971721755964912
"18" "STANDING" "tBodyGyroStdY" -0.980417134246575
"20" "STANDING" "tBodyGyroStdY" -0.903913940684931
"24" "STANDING" "tBodyGyroStdY" -0.967298518695652
"1" "STANDING" "tBodyGyroStdY" -0.98773444
"3" "STANDING" "tBodyGyroStdY" -0.927788618196721
"5" "STANDING" "tBodyGyroStdY" -0.933738104107143
"6" "STANDING" "tBodyGyroStdY" -0.94248658631579
"7" "STANDING" "tBodyGyroStdY" -0.949646946792453
"8" "STANDING" "tBodyGyroStdY" -0.969421045555556
"11" "STANDING" "tBodyGyroStdY" -0.994210471914894
"14" "STANDING" "tBodyGyroStdY" -0.9462806205
"15" "STANDING" "tBodyGyroStdY" -0.971332584339623
"16" "STANDING" "tBodyGyroStdY" -0.980110277307692
"17" "STANDING" "tBodyGyroStdY" -0.985121164615385
"19" "STANDING" "tBodyGyroStdY" -0.96957632369863
"21" "STANDING" "tBodyGyroStdY" -0.955979192696629
"22" "STANDING" "tBodyGyroStdY" -0.964714672857143
"23" "STANDING" "tBodyGyroStdY" -0.948074760882353
"25" "STANDING" "tBodyGyroStdY" -0.976757621081081
"26" "STANDING" "tBodyGyroStdY" -0.982408142702703
"27" "STANDING" "tBodyGyroStdY" -0.982498991125
"28" "STANDING" "tBodyGyroStdY" -0.940006320126582
"29" "STANDING" "tBodyGyroStdY" -0.990364876307692
"30" "STANDING" "tBodyGyroStdY" -0.94070541220339
"2" "LAYING" "tBodyGyroStdY" -0.982291608958333
"4" "LAYING" "tBodyGyroStdY" -0.961109291851852
"9" "LAYING" "tBodyGyroStdY" -0.9266185314
"10" "LAYING" "tBodyGyroStdY" -0.953660207586207
"12" "LAYING" "tBodyGyroStdY" -0.953873893833333
"13" "LAYING" "tBodyGyroStdY" -0.96270462
"18" "LAYING" "tBodyGyroStdY" -0.984202872923077
"20" "LAYING" "tBodyGyroStdY" -0.972941910294118
"24" "LAYING" "tBodyGyroStdY" -0.960299550972222
"1" "LAYING" "tBodyGyroStdY" -0.9510904402
"3" "LAYING" "tBodyGyroStdY" -0.977272653709677
"5" "LAYING" "tBodyGyroStdY" -0.977427370576923
"6" "LAYING" "tBodyGyroStdY" -0.943634949473684
"7" "LAYING" "tBodyGyroStdY" -0.945071935384615
"8" "LAYING" "tBodyGyroStdY" -0.952039385740741
"11" "LAYING" "tBodyGyroStdY" -0.982442644035088
"14" "LAYING" "tBodyGyroStdY" -0.932499780588235
"15" "LAYING" "tBodyGyroStdY" -0.961142911805556
"16" "LAYING" "tBodyGyroStdY" -0.970747514
"17" "LAYING" "tBodyGyroStdY" -0.971484336197183
"19" "LAYING" "tBodyGyroStdY" -0.963617705662651
"21" "LAYING" "tBodyGyroStdY" -0.952147091444444
"22" "LAYING" "tBodyGyroStdY" -0.9618849625
"23" "LAYING" "tBodyGyroStdY" -0.959195236388889
"25" "LAYING" "tBodyGyroStdY" -0.936630803287671
"26" "LAYING" "tBodyGyroStdY" -0.979325678815789
"27" "LAYING" "tBodyGyroStdY" -0.98428747527027
"28" "LAYING" "tBodyGyroStdY" -0.960057463625
"29" "LAYING" "tBodyGyroStdY" -0.992750957826087
"30" "LAYING" "tBodyGyroStdY" -0.966041673
"2" "WALKING" "tBodyGyroStdZ" -0.481085535084746
"4" "WALKING" "tBodyGyroStdZ" -0.662608226
"9" "WALKING" "tBodyGyroStdZ" -0.265683521346154
"10" "WALKING" "tBodyGyroStdZ" -0.174524868603774
"12" "WALKING" "tBodyGyroStdZ" -0.35017028664
"13" "WALKING" "tBodyGyroStdZ" -0.363369948070175
"18" "WALKING" "tBodyGyroStdZ" -0.511417204821429
"20" "WALKING" "tBodyGyroStdZ" -0.165748467372549
"24" "WALKING" "tBodyGyroStdZ" -0.396154003275862
"1" "WALKING" "tBodyGyroStdZ" -0.344266629473684
"3" "WALKING" "tBodyGyroStdZ" -0.476696411551724
"5" "WALKING" "tBodyGyroStdZ" -0.318700615178571
"6" "WALKING" "tBodyGyroStdZ" -0.383139334736842
"7" "WALKING" "tBodyGyroStdZ" -0.396013535263158
"8" "WALKING" "tBodyGyroStdZ" -0.0754447842395833
"11" "WALKING" "tBodyGyroStdZ" -0.434178202542373
"14" "WALKING" "tBodyGyroStdZ" -0.12609080020339
"15" "WALKING" "tBodyGyroStdZ" -0.48653265537037
"16" "WALKING" "tBodyGyroStdZ" -0.365489530588235
"17" "WALKING" "tBodyGyroStdZ" -0.386044435409836
"19" "WALKING" "tBodyGyroStdZ" -0.104202986482692
"21" "WALKING" "tBodyGyroStdZ" -0.311875599423077
"22" "WALKING" "tBodyGyroStdZ" -0.151439515130435
"23" "WALKING" "tBodyGyroStdZ" -0.209634887972881
"25" "WALKING" "tBodyGyroStdZ" -0.562775245405405
"26" "WALKING" "tBodyGyroStdZ" -0.354549059491525
"27" "WALKING" "tBodyGyroStdZ" -0.250120409298246
"28" "WALKING" "tBodyGyroStdZ" -0.242601384618519
"29" "WALKING" "tBodyGyroStdZ" -0.430232441132075
"30" "WALKING" "tBodyGyroStdZ" -0.182569652430769
"2" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.163995791679167
"4" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.360811047884615
"9" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.138176481058776
"10" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.320509332297872
"12" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.349614606153846
"13" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.211805111745455
"18" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.433922212068966
"20" "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.184119332796078
"24" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.27459628379661
"1" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.50716867490566
"3" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.492327305084746
"5" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.26545133312766
"6" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.18390018167451
"7" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.348980051411765
"8" "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.337526477436585
"11" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.694658851666667
"14" "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.564875818162963
"15" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.477365945208333
"16" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.365025170078431
"17" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.234402350714583
"19" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.110117174875
"21" "WALKING_UPSTAIRS" "tBodyGyroStdZ" 0.0517155421740426
"22" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.157758060642857
"23" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.0317301153392157
"25" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.564195608923077
"26" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.3090880546
"27" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.169960785215686
"28" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.189306812833333
"29" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.37481514122449
"30" "WALKING_UPSTAIRS" "tBodyGyroStdZ" -0.211573579892308
"2" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.279418388042553
"4" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.498480800444444
"9" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.279685150191905
"10" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0353021837
"12" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.337806681456522
"13" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.322774082765957
"18" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.483658260727273
"20" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" 0.159723529622222
"24" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.491077244909091
"1" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.124702454242857
"3" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.44230776755102
"5" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.227869042382979
"6" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0940797929729167
"7" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.401051415531915
"8" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.129565242710526
"11" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.318959594782609
"14" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" 0.356198597177778
"15" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.250648085714286
"16" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.444636334893617
"17" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.468462984347826
"19" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.0314083457948718
"21" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.349759493777778
"22" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.280417950555556
"23" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.208702488240741
"25" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.443780454482759
"26" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.3320502392
"27" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.257846157386364
"28" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.307025006304348
"29" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.311122615416667
"30" "WALKING_DOWNSTAIRS" "tBodyGyroStdZ" -0.29537036283871
"2" "SITTING" "tBodyGyroStdZ" -0.959803708695652
"4" "SITTING" "tBodyGyroStdZ" -0.9279722294
"9" "SITTING" "tBodyGyroStdZ" -0.9301768338
"10" "SITTING" "tBodyGyroStdZ" -0.960445962037037
"12" "SITTING" "tBodyGyroStdZ" -0.951552533137255
"13" "SITTING" "tBodyGyroStdZ" -0.966896414285714
"18" "SITTING" "tBodyGyroStdZ" -0.981525495438596
"20" "SITTING" "tBodyGyroStdZ" -0.945771803484848
"24" "SITTING" "tBodyGyroStdZ" -0.971277654117647
"1" "SITTING" "tBodyGyroStdZ" -0.941425920851064
"3" "SITTING" "tBodyGyroStdZ" -0.926413710384615
"5" "SITTING" "tBodyGyroStdZ" -0.940637937045455
"6" "SITTING" "tBodyGyroStdZ" -0.939681350909091
"7" "SITTING" "tBodyGyroStdZ" -0.937021208541667
"8" "SITTING" "tBodyGyroStdZ" -0.959623548478261
"11" "SITTING" "tBodyGyroStdZ" -0.95284431245283
"14" "SITTING" "tBodyGyroStdZ" -0.952904383518518
"15" "SITTING" "tBodyGyroStdZ" -0.963765802881356
"16" "SITTING" "tBodyGyroStdZ" -0.960287831304348
"17" "SITTING" "tBodyGyroStdZ" -0.9797052259375
"19" "SITTING" "tBodyGyroStdZ" -0.96559497630137
"21" "SITTING" "tBodyGyroStdZ" -0.976972658588235
"22" "SITTING" "tBodyGyroStdZ" -0.946501417741936
"23" "SITTING" "tBodyGyroStdZ" -0.9597186325
"25" "SITTING" "tBodyGyroStdZ" -0.972637558615385
"26" "SITTING" "tBodyGyroStdZ" -0.966441338076923
"27" "SITTING" "tBodyGyroStdZ" -0.975713310142857
"28" "SITTING" "tBodyGyroStdZ" -0.9566328025
"29" "SITTING" "tBodyGyroStdZ" -0.971227991666667
"30" "SITTING" "tBodyGyroStdZ" -0.955053200806452
"2" "STANDING" "tBodyGyroStdZ" -0.964856701851852
"4" "STANDING" "tBodyGyroStdZ" -0.909995038571429
"9" "STANDING" "tBodyGyroStdZ" -0.939889737333333
"10" "STANDING" "tBodyGyroStdZ" -0.953681099545455
"12" "STANDING" "tBodyGyroStdZ" -0.950364757540984
"13" "STANDING" "tBodyGyroStdZ" -0.973436596140351
"18" "STANDING" "tBodyGyroStdZ" -0.972820402739726
"20" "STANDING" "tBodyGyroStdZ" -0.907343324657534
"24" "STANDING" "tBodyGyroStdZ" -0.969958678115942
"1" "STANDING" "tBodyGyroStdZ" -0.980645626981132
"3" "STANDING" "tBodyGyroStdZ" -0.91236408147541
"5" "STANDING" "tBodyGyroStdZ" -0.907471555714286
"6" "STANDING" "tBodyGyroStdZ" -0.947782155964912
"7" "STANDING" "tBodyGyroStdZ" -0.951630777358491
"8" "STANDING" "tBodyGyroStdZ" -0.974118322407407
"11" "STANDING" "tBodyGyroStdZ" -0.980636664893617
"14" "STANDING" "tBodyGyroStdZ" -0.946589134666667
"15" "STANDING" "tBodyGyroStdZ" -0.968167046415094
"16" "STANDING" "tBodyGyroStdZ" -0.982357006410256
"17" "STANDING" "tBodyGyroStdZ" -0.985538363333333
"19" "STANDING" "tBodyGyroStdZ" -0.960734258356164
"21" "STANDING" "tBodyGyroStdZ" -0.959327022022472
"22" "STANDING" "tBodyGyroStdZ" -0.96058251031746
"23" "STANDING" "tBodyGyroStdZ" -0.962389689411765
"25" "STANDING" "tBodyGyroStdZ" -0.971814139189189
"26" "STANDING" "tBodyGyroStdZ" -0.974891360675676
"27" "STANDING" "tBodyGyroStdZ" -0.981281807
"28" "STANDING" "tBodyGyroStdZ" -0.925491442911392
"29" "STANDING" "tBodyGyroStdZ" -0.983368643230769
"30" "STANDING" "tBodyGyroStdZ" -0.93083468440678
"2" "LAYING" "tBodyGyroStdZ" -0.960306560416667
"4" "LAYING" "tBodyGyroStdZ" -0.962073755
"9" "LAYING" "tBodyGyroStdZ" -0.9615953704
"10" "LAYING" "tBodyGyroStdZ" -0.971940597413793
"12" "LAYING" "tBodyGyroStdZ" -0.950157442166667
"13" "LAYING" "tBodyGyroStdZ" -0.967350513709677
"18" "LAYING" "tBodyGyroStdZ" -0.985108386307692
"20" "LAYING" "tBodyGyroStdZ" -0.972409893529412
"24" "LAYING" "tBodyGyroStdZ" -0.98170136125
"1" "LAYING" "tBodyGyroStdZ" -0.9082846626
"3" "LAYING" "tBodyGyroStdZ" -0.963505609032258
"5" "LAYING" "tBodyGyroStdZ" -0.960583776923077
"6" "LAYING" "tBodyGyroStdZ" -0.939141878596491
"7" "LAYING" "tBodyGyroStdZ" -0.955294890576923
"8" "LAYING" "tBodyGyroStdZ" -0.96758975462963
"11" "LAYING" "tBodyGyroStdZ" -0.959897432807018
"14" "LAYING" "tBodyGyroStdZ" -0.952296965294118
"15" "LAYING" "tBodyGyroStdZ" -0.956537051666667
"16" "LAYING" "tBodyGyroStdZ" -0.984781484857143
"17" "LAYING" "tBodyGyroStdZ" -0.976200771267606
"19" "LAYING" "tBodyGyroStdZ" -0.973197523855422
"21" "LAYING" "tBodyGyroStdZ" -0.981345430888889
"22" "LAYING" "tBodyGyroStdZ" -0.933251870694444
"23" "LAYING" "tBodyGyroStdZ" -0.983920132638889
"25" "LAYING" "tBodyGyroStdZ" -0.91092799
"26" "LAYING" "tBodyGyroStdZ" -0.969302237763158
"27" "LAYING" "tBodyGyroStdZ" -0.97837499972973
"28" "LAYING" "tBodyGyroStdZ" -0.96237491175
"29" "LAYING" "tBodyGyroStdZ" -0.97499461942029
"30" "LAYING" "tBodyGyroStdZ" -0.968889156142857
"2" "WALKING" "tBodyGyroJerkMeanX" -0.0818833429152542
"4" "WALKING" "tBodyGyroJerkMeanX" -0.115321556475
"9" "WALKING" "tBodyGyroJerkMeanX" -0.0809204094461538
"10" "WALKING" "tBodyGyroJerkMeanX" -0.122709563462264
"12" "WALKING" "tBodyGyroJerkMeanX" -0.06223893174
"13" "WALKING" "tBodyGyroJerkMeanX" -0.0966598593263158
"18" "WALKING" "tBodyGyroJerkMeanX" -0.0966435295642857
"20" "WALKING" "tBodyGyroJerkMeanX" -0.0679992365372549
"24" "WALKING" "tBodyGyroJerkMeanX" -0.0625311679982759
"1" "WALKING" "tBodyGyroJerkMeanX" -0.0899975423705263
"3" "WALKING" "tBodyGyroJerkMeanX" -0.0952398165017241
"5" "WALKING" "tBodyGyroJerkMeanX" -0.0888408355267857
"6" "WALKING" "tBodyGyroJerkMeanX" -0.0878891090105263
"7" "WALKING" "tBodyGyroJerkMeanX" -0.123654199751333
"8" "WALKING" "tBodyGyroJerkMeanX" -0.135886431360417
"11" "WALKING" "tBodyGyroJerkMeanX" -0.0918204195491525
"14" "WALKING" "tBodyGyroJerkMeanX" -0.110656054802153
"15" "WALKING" "tBodyGyroJerkMeanX" -0.0776692754648148
"16" "WALKING" "tBodyGyroJerkMeanX" -0.110917348282353
"17" "WALKING" "tBodyGyroJerkMeanX" -0.109959237927869
"19" "WALKING" "tBodyGyroJerkMeanX" -0.0832353261384615
"21" "WALKING" "tBodyGyroJerkMeanX" -0.0868767709153846
"22" "WALKING" "tBodyGyroJerkMeanX" -0.132977562363043
"23" "WALKING" "tBodyGyroJerkMeanX" -0.0578128239067797
"25" "WALKING" "tBodyGyroJerkMeanX" -0.102377269321622
"26" "WALKING" "tBodyGyroJerkMeanX" -0.099411456038983
"27" "WALKING" "tBodyGyroJerkMeanX" -0.0786163508824035
"28" "WALKING" "tBodyGyroJerkMeanX" -0.092974671262963
"29" "WALKING" "tBodyGyroJerkMeanX" -0.10688830318283
"30" "WALKING" "tBodyGyroJerkMeanX" -0.0873839917276923
"2" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0828858001333333
"4" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.1314720713
"9" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0684689593355102
"10" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.157212539189362
"12" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0455638872076923
"13" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0664817176345455
"18" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0899953036658621
"20" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.148389168870392
"24" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.146800845605424
"1" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.122232768011321
"3" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.115510569491525
"5" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.143029686361702
"6" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0652024492378431
"7" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0856640866647059
"8" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.15544567414878
"11" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0645245413759259
"14" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.128266667862963
"15" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.144485986527083
"16" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.140908293613922
"17" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.142655397660417
"19" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.1018063044
"21" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.144351492595745
"22" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.148450080695476
"23" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.109913094117647
"25" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.126481161061538
"26" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0975590199454545
"27" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.0937518711117647
"28" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.080568055454902
"29" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.130429072653061
"30" "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.108414261326154
"2" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0581038498510638
"4" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0921282734666667
"9" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.094591202447619
"10" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0643764005526316
"12" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0264668968652174
"13" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0647199842553191
"18" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0836566573181818
"20" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0452503065777778
"24" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0914145014654545
"1" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0739592036271429
"3" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0778701650285714
"5" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.110149008255319
"6" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0256452232354167
"7" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0597273512680851
"8" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0349283489710526
"11" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0220916265065217
"14" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.108620377713333
"15" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0482532079928571
"16" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.103904044543617
"17" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.1077700285
"19" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0337429578461538
"21" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0726461849022222
"22" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0901744530194444
"23" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.117725824412963
"25" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.127952445399655
"26" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0992465275036
"27" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0515814754272727
"28" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0266492977565217
"29" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0743986469979167
"30" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0615954583870968
"2" "SITTING" "tBodyGyroJerkMeanX" -0.0936328412826087
"4" "SITTING" "tBodyGyroJerkMeanX" -0.09694948424
"9" "SITTING" "tBodyGyroJerkMeanX" -0.0930708106
"10" "SITTING" "tBodyGyroJerkMeanX" -0.0931555026481481
"12" "SITTING" "tBodyGyroJerkMeanX" -0.0941023489803922
"13" "SITTING" "tBodyGyroJerkMeanX" -0.095919848877551
"18" "SITTING" "tBodyGyroJerkMeanX" -0.0954723233684211
"20" "SITTING" "tBodyGyroJerkMeanX" -0.0959970816060606
"24" "SITTING" "tBodyGyroJerkMeanX" -0.0951782658382353
"1" "SITTING" "tBodyGyroJerkMeanX" -0.0936793807234043
"3" "SITTING" "tBodyGyroJerkMeanX" -0.103605889057692
"5" "SITTING" "tBodyGyroJerkMeanX" -0.0889747665681818
"6" "SITTING" "tBodyGyroJerkMeanX" -0.0936693524363636
"7" "SITTING" "tBodyGyroJerkMeanX" -0.0938155625083333
